id,email,prefix,first_name,last_name,specialization,description,profile_picture,documents,status,license_number,phone,reviewed_by,review_notes,approved_provider_id,created_at,updated_at
354e3ec4-24c1-47fc-921a-729a2d8f6ddd,taylor.harris@newprovider.com,NP,Taylor,Harris,General Practice,Seeking to join as a Cardiology specialist,https://example.com/applications/07d90b6e-636f-4df1-9b74-42f52dd3b48a.jpg,"[""license_4212.pdf"", ""cv_8008.pdf""]",active,LIC203433,(355) 257-8016,admin_001,,,2025-04-17T13:39:37.239653,2025-07-25T17:23:37.239661
c43e04c9-d991-4f81-a7a1-2aee21426972,alex.anderson@newprovider.com,NP,Alex,Anderson,Dermatology,Seeking to join as a Radiology specialist,https://example.com/applications/bedd13f0-fd37-4b79-af7f-663d9f1ae314.jpg,"[""license_5650.pdf"", ""cv_4385.pdf""]",suspended,LIC985040,(369) 643-1145,admin_002,Needs additional documentation,,2025-05-21T13:16:37.239700,2025-08-03T02:44:37.239708
4ae59f2c-4f24-4a93-9426-8b0813aebd5c,jordan.harris@newprovider.com,PA,Jordan,Harris,Hematology,Seeking to join as a Psychiatry specialist,https://example.com/applications/373c21c2-07df-47a2-8fc4-de0222d74a90.jpg,"[""license_9810.pdf"", ""cv_8910.pdf""]",suspended,LIC354610,(307) 601-9104,,Needs additional documentation,,2025-04-20T23:51:37.239758,2025-08-14T03:54:37.239767
4cc5b5ed-51e1-4e3a-b48e-daba000abe7e,alex.wilson@newprovider.com,Dr.,Alex,Wilson,Neurology,Seeking to join as a Endocrinology specialist,https://example.com/applications/41ee404f-4d59-458e-9d50-1e766d34e981.jpg,"[""license_8536.pdf"", ""cv_6907.pdf""]",inactive,LIC344237,(222) 508-5234,,Needs additional documentation,2e5cc6a1-5d08-4f54-9875-212be6bc852d,2025-03-12T18:40:37.239809,2025-08-03T10:11:37.239817
a6ce4c96-794e-41d1-b95b-03eff08a7134,casey.wilson@newprovider.com,NP,Casey,Wilson,Pediatrics,Seeking to join as a Pulmonology specialist,https://example.com/applications/f30cfc4b-8472-4246-ad8c-798665197255.jpg,"[""license_2388.pdf"", ""cv_6078.pdf""]",active,LIC210700,(887) 655-9027,admin_002,Under review,,2025-06-06T10:23:37.239856,2025-07-26T07:25:37.239864
021fdadd-8449-4b5e-9db5-cd6d99d5d589,avery.harris@newprovider.com,Dr.,Avery,Harris,Psychiatry,Seeking to join as a Rheumatology specialist,https://example.com/applications/97007d75-b7f2-43f8-a3ae-a2bf7961ab11.jpg,"[""license_1817.pdf"", ""cv_3797.pdf""]",inactive,LIC582048,(676) 308-7563,admin_002,Under review,aa2f2db0-cf26-4cce-a9ee-43514ebf4cc4,2025-07-02T23:23:37.239905,2025-08-03T11:14:37.239914
e495221e-8ff7-429d-8645-654af3741335,quinn.jackson@newprovider.com,DO,Quinn,Jackson,Orthopedics,Seeking to join as a Gastroenterology specialist,https://example.com/applications/25a8d0ac-6f33-4d5a-af03-ad78e6ff179c.jpg,"[""license_7051.pdf"", ""cv_3321.pdf""]",pending_approval,LIC422628,(616) 907-2720,admin_001,,,2025-03-20T19:01:37.239958,2025-08-04T20:08:37.239967
e4196702-40dd-4160-88bd-737e0297025d,morgan.wilson@newprovider.com,Dr.,Morgan,Wilson,Radiology,Seeking to join as a Neurology specialist,https://example.com/applications/473ef362-a382-42c6-85eb-e615578ad3d4.jpg,"[""license_6362.pdf"", ""cv_4168.pdf""]",suspended,LIC587306,(541) 597-1594,admin_002,Under review,661d5227-6619-4a4c-81cd-e633c9307d1e,2025-05-07T15:19:37.240010,2025-07-21T01:24:37.240018
d5332342-78ec-4c29-93a4-120762db8cc9,quinn.harris@newprovider.com,PA,Quinn,Harris,Radiology,Seeking to join as a Geriatrics specialist,https://example.com/applications/3d869eed-b828-4400-b502-552473c51120.jpg,"[""license_6637.pdf"", ""cv_1440.pdf""]",inactive,LIC681650,(464) 161-3151,admin_002,Approved,,2025-03-26T00:33:37.240059,2025-08-10T01:52:37.240068
bc86306f-9b02-4291-8c70-c7a96395f6b8,morgan.white@newprovider.com,PA,Morgan,White,General Practice,Seeking to join as a Dermatology specialist,https://example.com/applications/57955629-073f-4576-8423-42971f225983.jpg,"[""license_9692.pdf"", ""cv_8157.pdf""]",suspended,LIC222121,(740) 415-2977,,Needs additional documentation,,2025-04-10T07:16:37.240111,2025-08-07T09:18:37.240120
7f01eff1-6e25-402f-845c-e306a9a0d60a,jordan.thompson@newprovider.com,DO,Jordan,Thompson,General Practice,Seeking to join as a Cardiology specialist,https://example.com/applications/755a2767-9764-4f26-afc3-742cc09be1d5.jpg,"[""license_3255.pdf"", ""cv_9092.pdf""]",inactive,LIC136283,(500) 514-9163,admin_002,Under review,71165175-955a-4748-9be1-43a62ef41ead,2025-02-19T14:22:37.240162,2025-08-03T12:51:37.240170
9a438fd2-3086-4245-b68c-616c049eef9d,riley.wilson@newprovider.com,NP,Riley,Wilson,Oncology,Seeking to join as a Psychiatry specialist,https://example.com/applications/c2164f82-3a63-4ae4-bc83-b64872f95278.jpg,"[""license_1908.pdf"", ""cv_5566.pdf""]",pending_approval,LIC235375,(311) 710-8300,,,,2025-07-31T15:55:37.240210,2025-08-08T22:10:37.240219
9629a4c3-6384-41a9-8f66-80db173d6165,taylor.anderson@newprovider.com,NP,Taylor,Anderson,Hematology,Seeking to join as a Geriatrics specialist,https://example.com/applications/e6cd62b0-b63b-40a7-971e-572e54d17866.jpg,"[""license_1514.pdf"", ""cv_3332.pdf""]",pending_approval,LIC972056,(591) 304-8532,,Under review,,2025-03-11T07:38:37.240262,2025-08-16T00:21:37.240272
d8a8a711-700a-4d6e-af11-a8d8f447c4c0,alex.white@newprovider.com,Dr.,Alex,White,Oncology,Seeking to join as a Pulmonology specialist,https://example.com/applications/f3ef8756-732b-4ef1-9e04-f68c3d18fea3.jpg,"[""license_8998.pdf"", ""cv_7964.pdf""]",suspended,LIC884873,(721) 880-9041,admin_002,Needs additional documentation,,2025-03-18T14:21:37.240312,2025-07-21T13:25:37.240320
4f3a3e1a-d5c4-4208-b77d-b2a521e4df5d,jordan.thompson@newprovider.com,MD,Jordan,Thompson,Gastroenterology,Seeking to join as a Cardiology specialist,https://example.com/applications/fc67cc22-3047-434f-8681-109585e6ed06.jpg,"[""license_6802.pdf"", ""cv_2957.pdf""]",pending_approval,LIC996435,(567) 787-5813,admin_001,,,2025-05-12T14:32:37.240361,2025-07-28T04:48:37.240369
8e40be96-b425-4f0a-b7f8-572e3c1ef871,casey.harris@newprovider.com,MD,Casey,Harris,Gastroenterology,Seeking to join as a Pediatrics specialist,https://example.com/applications/b728d508-2037-496e-a1a2-ba50ade6aa40.jpg,"[""license_8933.pdf"", ""cv_8672.pdf""]",active,LIC704578,(213) 311-4922,admin_002,Needs additional documentation,,2025-04-11T16:10:37.240409,2025-07-23T01:47:37.240417
86a646f9-5af3-402c-a721-428ce045e963,morgan.wilson@newprovider.com,NP,Morgan,Wilson,Pediatrics,Seeking to join as a Gastroenterology specialist,https://example.com/applications/f691900a-b65d-4067-83de-669d54d131eb.jpg,"[""license_3951.pdf"", ""cv_1918.pdf""]",active,LIC792794,(682) 659-4209,admin_002,Needs additional documentation,,2025-07-11T14:32:37.240456,2025-07-20T10:37:37.240464
6108f294-bb9d-4c9c-a27b-bb09e73f1adc,casey.moore@newprovider.com,DO,Casey,Moore,Pulmonology,Seeking to join as a Cardiology specialist,https://example.com/applications/04054b0b-e628-47b1-8c7f-eacfd5aafe6c.jpg,"[""license_3300.pdf"", ""cv_8531.pdf""]",active,LIC313729,(640) 376-2239,,,95dd7c36-1eee-4cd1-9e6b-7e3b95ad0133,2025-03-12T15:43:37.240515,2025-08-10T19:55:37.240523
31df08a4-7e6d-4860-906a-aa515656361e,jordan.moore@newprovider.com,DO,Jordan,Moore,Pediatrics,Seeking to join as a Geriatrics specialist,https://example.com/applications/1b95f692-cba8-444f-9d70-4de2b3e17ada.jpg,"[""license_6888.pdf"", ""cv_5947.pdf""]",pending_approval,LIC388071,(588) 703-2621,admin_002,Under review,37682764-82e2-49c2-bd30-bca4efd74dc9,2025-07-31T21:07:37.240567,2025-08-12T13:17:37.240577
aa537cde-0522-43bc-abe3-81448ae14d9e,jordan.jackson@newprovider.com,NP,Jordan,Jackson,Psychiatry,Seeking to join as a General Practice specialist,https://example.com/applications/642af3f6-6eab-47a4-a6a6-e88c8524a9d4.jpg,"[""license_6097.pdf"", ""cv_8212.pdf""]",inactive,LIC252821,(740) 993-1505,admin_002,Approved,3e16dc6a-5f16-4f1e-b8d4-047b37314ce1,2025-06-12T19:15:37.240617,2025-07-22T10:35:37.240625
264b5a3f-71bd-46d5-87a0-659df6f80628,alex.wilson@newprovider.com,DO,Alex,Wilson,Radiology,Seeking to join as a Dermatology specialist,https://example.com/applications/5e17a708-c22a-4637-95ee-0baedf9fb6fe.jpg,"[""license_2139.pdf"", ""cv_2404.pdf""]",suspended,LIC315097,(846) 734-6481,admin_001,Approved,fb536418-b9a3-4178-b08a-7b1be2c28d41,2025-07-15T00:32:37.240667,2025-08-01T22:34:37.240675
18deeb03-1ecb-4ea9-a358-4e1f06e99ffa,riley.clark@newprovider.com,PA,Riley,Clark,Gastroenterology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/2e733db9-cb22-4302-9995-d31b95c5b66e.jpg,"[""license_8241.pdf"", ""cv_6017.pdf""]",pending_approval,LIC468123,(739) 174-5708,,Approved,,2025-03-06T20:57:37.240714,2025-08-17T16:12:37.240722
83355081-6250-4c3b-b699-4d465cd02d45,taylor.clark@newprovider.com,NP,Taylor,Clark,Endocrinology,Seeking to join as a Pulmonology specialist,https://example.com/applications/137c744f-4d82-400d-a0b3-284f97585d8f.jpg,"[""license_6451.pdf"", ""cv_3054.pdf""]",pending_approval,LIC434790,(784) 920-3510,,,f8ee0731-c1a6-4bbc-8eb7-6e94a0d006ee,2025-06-15T17:07:37.240767,2025-08-01T20:25:37.240775
3abfe8ce-d82a-4e02-96ba-b7a226c5c6be,quinn.thompson@newprovider.com,NP,Quinn,Thompson,Endocrinology,Seeking to join as a Oncology specialist,https://example.com/applications/dee380a6-5379-4551-9c15-e73e64b47992.jpg,"[""license_4934.pdf"", ""cv_7792.pdf""]",pending_approval,LIC517957,(824) 337-6785,,,,2025-07-24T06:59:37.240815,2025-07-23T04:58:37.240823
d93f6816-2cce-4803-8f90-18ac44cfbbac,casey.thompson@newprovider.com,NP,Casey,Thompson,Rheumatology,Seeking to join as a Radiology specialist,https://example.com/applications/fbac7b5b-8aa4-4f78-8bbe-4a2f86a6bb0e.jpg,"[""license_8785.pdf"", ""cv_4167.pdf""]",inactive,LIC380612,(448) 398-9149,admin_002,Under review,,2025-06-28T23:24:37.240862,2025-07-29T18:16:37.240870
c909622e-6c58-40ee-a733-53bc7e1fbc37,morgan.clark@newprovider.com,NP,Morgan,Clark,Geriatrics,Seeking to join as a Gastroenterology specialist,https://example.com/applications/98029199-c9f7-4ab2-b344-a030c3b51177.jpg,"[""license_4490.pdf"", ""cv_4424.pdf""]",pending_approval,LIC496656,(767) 601-1229,admin_002,Approved,d68f1434-6b71-4765-87cc-4a08ae7f8964,2025-04-14T19:45:37.240910,2025-08-16T04:48:37.240918
83dbf418-6b75-4c7f-a6ea-51eff35c8efe,alex.thompson@newprovider.com,PA,Alex,Thompson,Gastroenterology,Seeking to join as a Rheumatology specialist,https://example.com/applications/b900776d-8a71-4e71-a9cf-dc7b88bee689.jpg,"[""license_4965.pdf"", ""cv_3492.pdf""]",pending_approval,LIC162901,(459) 559-1155,,Needs additional documentation,1791c755-5afc-482e-9228-633152ae70e2,2025-06-24T20:36:37.240958,2025-07-31T07:48:37.240967
e5686fcb-42d1-4f72-bbae-cb27c4af6250,casey.clark@newprovider.com,DO,Casey,Clark,Pulmonology,Seeking to join as a Cardiology specialist,https://example.com/applications/f837cf33-35ca-435f-85a7-1c3dd5eafcdc.jpg,"[""license_8640.pdf"", ""cv_8147.pdf""]",suspended,LIC316002,(288) 852-6209,,,,2025-08-16T05:13:37.241006,2025-08-14T07:14:37.241014
92f17d9b-3e0c-45c7-974b-447c23e1ff38,riley.moore@newprovider.com,DO,Riley,Moore,General Practice,Seeking to join as a Radiology specialist,https://example.com/applications/f4aa3ce4-68c6-40b1-91f7-e16e9971d72a.jpg,"[""license_6878.pdf"", ""cv_3994.pdf""]",active,LIC477914,(798) 443-9540,,Under review,,2025-07-07T13:45:37.241060,2025-07-31T09:37:37.241069
adb8d1dd-1233-493b-9b02-7d89ae39bad7,jordan.anderson@newprovider.com,MD,Jordan,Anderson,Orthopedics,Seeking to join as a Oncology specialist,https://example.com/applications/46d51fb2-a72b-470d-9362-215d096c8959.jpg,"[""license_7141.pdf"", ""cv_3686.pdf""]",suspended,LIC124709,(354) 656-2434,admin_001,,,2025-07-15T15:28:37.241109,2025-07-26T14:51:37.241117
2acd66e5-de6e-4e7c-ba71-dfd84d0508da,taylor.jackson@newprovider.com,PA,Taylor,Jackson,Endocrinology,Seeking to join as a Rheumatology specialist,https://example.com/applications/3e7359fe-2b24-4c1b-a094-269aa9f51115.jpg,"[""license_5967.pdf"", ""cv_3934.pdf""]",active,LIC465817,(870) 678-9741,admin_001,Approved,,2025-04-22T14:06:37.241155,2025-08-04T20:00:37.241164
7bb64227-69c0-4a8d-b6c6-a53cdc7c6fba,quinn.harris@newprovider.com,PA,Quinn,Harris,Gastroenterology,Seeking to join as a Rheumatology specialist,https://example.com/applications/2d0fc976-da4c-4f80-aacd-165722a8085e.jpg,"[""license_3421.pdf"", ""cv_5196.pdf""]",pending_approval,LIC455186,(262) 260-1584,admin_002,Under review,,2025-04-03T03:17:37.241204,2025-07-23T04:27:37.241213
8b32eb54-0079-4322-8170-09b67dbcf4e8,avery.thompson@newprovider.com,Dr.,Avery,Thompson,Gastroenterology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/64532b49-dac7-4d8e-a2f5-983fba86b08c.jpg,"[""license_1465.pdf"", ""cv_9395.pdf""]",active,LIC408544,(122) 207-5073,admin_002,Approved,e69f12c4-71bb-419c-8bc3-8aa17bb72433,2025-05-05T18:03:37.241257,2025-08-06T20:01:37.241265
68c1543f-7857-4481-adab-97dae675c8be,jordan.moore@newprovider.com,MD,Jordan,Moore,Orthopedics,Seeking to join as a Rheumatology specialist,https://example.com/applications/6bfc10dd-8b63-4675-af71-7bf3aa0a67d5.jpg,"[""license_6807.pdf"", ""cv_6931.pdf""]",inactive,LIC669367,(162) 711-6663,admin_001,Approved,,2025-07-28T04:57:37.241304,2025-07-23T06:24:37.241310
1f96d4a0-6b79-4001-959a-7333be2e5a88,taylor.thompson@newprovider.com,NP,Taylor,Thompson,General Practice,Seeking to join as a Gastroenterology specialist,https://example.com/applications/7e5690af-105b-43cc-b505-616b38bd80ec.jpg,"[""license_4989.pdf"", ""cv_5397.pdf""]",pending_approval,LIC928674,(500) 511-1748,admin_001,Approved,,2025-08-15T07:59:37.241414,2025-07-30T14:57:37.241437
0cefacea-abfa-4b46-b6fa-c7223710411e,quinn.clark@newprovider.com,DO,Quinn,Clark,Neurology,Seeking to join as a Rheumatology specialist,https://example.com/applications/bcb2b43b-ad1d-425e-aed5-0394612d7add.jpg,"[""license_3444.pdf"", ""cv_5867.pdf""]",active,LIC887827,(365) 490-5754,admin_002,Needs additional documentation,,2025-05-06T10:00:37.241521,2025-07-26T05:01:37.241534
f2546e1e-e7b7-40aa-a963-d7b21b2a31d1,taylor.anderson@newprovider.com,PA,Taylor,Anderson,Orthopedics,Seeking to join as a Psychiatry specialist,https://example.com/applications/24c158de-b85c-4b35-b5d0-0d541a23f6c7.jpg,"[""license_9040.pdf"", ""cv_4372.pdf""]",active,LIC728476,(197) 915-4362,admin_002,Approved,,2025-04-08T13:14:37.241588,2025-08-04T19:08:37.241599
06b16d74-4104-4cea-896d-98292b3efd69,avery.moore@newprovider.com,Dr.,Avery,Moore,Geriatrics,Seeking to join as a Gastroenterology specialist,https://example.com/applications/41cc7cdf-870b-44b7-9bb0-d4927c5b1ee5.jpg,"[""license_8377.pdf"", ""cv_7910.pdf""]",inactive,LIC397018,(257) 176-6406,,,,2025-06-25T00:59:37.241653,2025-07-21T10:24:37.241664
715e2472-898c-4c2b-b2da-b3b4f124579a,avery.thompson@newprovider.com,MD,Avery,Thompson,Rheumatology,Seeking to join as a Oncology specialist,https://example.com/applications/f49d7582-e66b-4a40-9d16-bfdbf6da48b4.jpg,"[""license_5264.pdf"", ""cv_6865.pdf""]",pending_approval,LIC386119,(948) 819-2928,admin_002,Approved,,2025-03-07T02:50:37.241713,2025-07-27T23:04:37.241724
7da4a7ab-5391-44ec-8ef9-319dd04a66bc,jordan.white@newprovider.com,NP,Jordan,White,Dermatology,Seeking to join as a Psychiatry specialist,https://example.com/applications/ee00ea87-c512-41f1-9005-afa86b9a7606.jpg,"[""license_8361.pdf"", ""cv_5821.pdf""]",suspended,LIC100856,(244) 443-4083,,Needs additional documentation,,2025-04-28T21:26:37.241787,2025-07-30T15:34:37.241798
5eac362f-1f8f-4d99-9ff2-2b561d58bcc9,casey.harris@newprovider.com,PA,Casey,Harris,Radiology,Seeking to join as a Neurology specialist,https://example.com/applications/0fdba353-f557-40a2-9db3-0e4bf92d05f6.jpg,"[""license_1721.pdf"", ""cv_6221.pdf""]",suspended,LIC166421,(109) 438-2162,,Approved,,2025-06-20T15:48:37.241850,2025-08-14T03:35:37.241860
b295f18e-44f6-47f2-9e33-3671bbefc1a5,jordan.clark@newprovider.com,DO,Jordan,Clark,Cardiology,Seeking to join as a Urology specialist,https://example.com/applications/0adcd62c-3e70-4462-870a-be55f98b9d00.jpg,"[""license_8666.pdf"", ""cv_9131.pdf""]",active,LIC351201,(476) 563-5138,,,,2025-04-12T20:16:37.241906,2025-07-24T17:54:37.241912
8460e27f-9fda-478f-b6d6-2b3e6ae4eff4,quinn.clark@newprovider.com,Dr.,Quinn,Clark,Oncology,Seeking to join as a Pediatrics specialist,https://example.com/applications/3fbe4c4f-b23a-485b-b416-f32ad6eb2e28.jpg,"[""license_8985.pdf"", ""cv_6827.pdf""]",pending_approval,LIC763069,(592) 391-7432,admin_001,,,2025-04-09T12:42:37.241946,2025-07-25T16:28:37.241952
70bea264-891d-4756-a3e6-66f0edf11ae0,alex.anderson@newprovider.com,Dr.,Alex,Anderson,General Practice,Seeking to join as a Pulmonology specialist,https://example.com/applications/8bbf3ad7-9706-473c-8c59-9c78cb347f3a.jpg,"[""license_3474.pdf"", ""cv_5020.pdf""]",suspended,LIC265362,(355) 329-3766,,Needs additional documentation,,2025-07-09T22:43:37.241984,2025-08-10T11:21:37.241989
41f4f7cc-1173-455c-92f9-b850ae91a2a2,morgan.white@newprovider.com,MD,Morgan,White,Geriatrics,Seeking to join as a Neurology specialist,https://example.com/applications/51ce3c70-01eb-44b2-af46-94db08823cf9.jpg,"[""license_1436.pdf"", ""cv_6541.pdf""]",pending_approval,LIC685195,(162) 963-8658,,Needs additional documentation,,2025-04-28T02:44:37.242026,2025-07-29T12:42:37.242033
7a832837-3fe0-459b-a273-b7aeeb8b361b,quinn.white@newprovider.com,MD,Quinn,White,Pulmonology,Seeking to join as a Geriatrics specialist,https://example.com/applications/c0b60cfd-af7f-4b74-a7eb-166cfd651eb9.jpg,"[""license_3455.pdf"", ""cv_4327.pdf""]",pending_approval,LIC289842,(696) 468-1593,,Needs additional documentation,d590f559-2438-430f-9d8c-0727a2242d75,2025-07-24T02:53:37.242064,2025-08-09T04:11:37.242070
c1d04da6-dd82-405d-8525-fba5ea5bad40,riley.thompson@newprovider.com,NP,Riley,Thompson,Hematology,Seeking to join as a Urology specialist,https://example.com/applications/21bc9351-c459-4c4d-b146-e4012abc91cd.jpg,"[""license_6684.pdf"", ""cv_7607.pdf""]",pending_approval,LIC340369,(124) 915-5002,,Approved,b47532e8-640a-46d6-ac7b-60ba0c5d78f1,2025-08-12T14:10:37.242102,2025-08-12T08:13:37.242108
04f348c9-c3ca-4f63-a026-fd69d4e3dfe1,avery.white@newprovider.com,MD,Avery,White,Oncology,Seeking to join as a Hematology specialist,https://example.com/applications/6b91ae20-17b9-4525-b3f9-0b689c5fc66a.jpg,"[""license_7253.pdf"", ""cv_1233.pdf""]",pending_approval,LIC455092,(188) 785-3664,admin_001,,,2025-04-23T07:08:37.242155,2025-08-05T13:30:37.242162
243bb01b-bbc0-4eb3-bd99-7dd4c89b7c65,jordan.wilson@newprovider.com,NP,Jordan,Wilson,Orthopedics,Seeking to join as a Neurology specialist,https://example.com/applications/74f6af3d-4b86-4385-acd6-302f21209465.jpg,"[""license_1584.pdf"", ""cv_6743.pdf""]",inactive,LIC583301,(666) 893-3728,admin_002,Approved,,2025-06-02T08:14:37.242191,2025-07-23T09:45:37.242197
a4bdfaad-2794-4f84-8bc5-4acdb61f7cc6,taylor.clark@newprovider.com,PA,Taylor,Clark,Radiology,Seeking to join as a Urology specialist,https://example.com/applications/d2afd69b-d7e9-49cb-91e7-2bee5cbf8d27.jpg,"[""license_7521.pdf"", ""cv_3669.pdf""]",suspended,LIC830827,(767) 657-7222,,Under review,cb8b60c8-6400-49cd-847b-c87f72d0612d,2025-07-03T03:23:37.242228,2025-08-05T16:44:37.242233
cbfa956c-4fa6-4132-abac-aea099a57e4a,riley.anderson@newprovider.com,Dr.,Riley,Anderson,Radiology,Seeking to join as a Geriatrics specialist,https://example.com/applications/2cb58914-ef24-4f6d-bad1-a931153fcee5.jpg,"[""license_4464.pdf"", ""cv_9325.pdf""]",active,LIC632023,(517) 932-8009,admin_002,Needs additional documentation,,2025-06-18T17:17:37.242261,2025-07-29T11:41:37.242266
b7ad295a-8155-4780-b8d1-ea77f7e03228,avery.wilson@newprovider.com,DO,Avery,Wilson,Radiology,Seeking to join as a Neurology specialist,https://example.com/applications/d8fb972f-a920-4f3e-9f5f-cc9e36f3a126.jpg,"[""license_4564.pdf"", ""cv_2871.pdf""]",active,LIC837715,(112) 613-2297,admin_001,Needs additional documentation,,2025-03-27T08:41:37.242296,2025-08-05T09:14:37.242302
4aa7eb3f-0058-4543-9b83-99ed26667516,morgan.anderson@newprovider.com,MD,Morgan,Anderson,Gastroenterology,Seeking to join as a Radiology specialist,https://example.com/applications/9e886360-8c2d-4cf0-b63d-d04936937c7b.jpg,"[""license_6959.pdf"", ""cv_4186.pdf""]",pending_approval,LIC139580,(920) 852-4871,,Needs additional documentation,,2025-05-10T08:47:37.242338,2025-07-30T15:00:37.242349
0595f6c7-5c8f-4bd7-8488-8b2ee9e77056,morgan.harris@newprovider.com,MD,Morgan,Harris,Gastroenterology,Seeking to join as a General Practice specialist,https://example.com/applications/b059f8c7-6013-4491-9eeb-c00935e19789.jpg,"[""license_4287.pdf"", ""cv_8576.pdf""]",inactive,LIC455061,(247) 559-2285,admin_001,,55ceb545-d6c1-4195-b215-0e43d1f9bf56,2025-04-05T10:42:37.242387,2025-08-17T12:38:37.242393
8b9ef6c7-c8a9-4a1b-aefa-8d3230bd9f6a,jordan.anderson@newprovider.com,NP,Jordan,Anderson,Geriatrics,Seeking to join as a Neurology specialist,https://example.com/applications/a14a089c-24ec-4e6d-ad16-9d924de33c5f.jpg,"[""license_5822.pdf"", ""cv_1771.pdf""]",inactive,LIC121529,(332) 927-4819,admin_002,Under review,,2025-05-08T04:43:37.242426,2025-08-03T03:39:37.242432
d446881c-56b1-4c0b-b557-15c6a50add2a,quinn.moore@newprovider.com,PA,Quinn,Moore,Psychiatry,Seeking to join as a Oncology specialist,https://example.com/applications/b2cd51a2-6590-4af6-85da-1c7f9b9bf20f.jpg,"[""license_8139.pdf"", ""cv_8902.pdf""]",pending_approval,LIC295410,(175) 328-9261,,,,2025-03-13T11:50:37.242463,2025-07-19T01:10:37.242469
71315f6f-f992-48c2-bb98-06075be93a6d,casey.moore@newprovider.com,DO,Casey,Moore,Neurology,Seeking to join as a Geriatrics specialist,https://example.com/applications/bb118ce6-51b1-4069-ad69-cd7877837c13.jpg,"[""license_8751.pdf"", ""cv_8902.pdf""]",inactive,LIC143002,(874) 635-4788,admin_002,Under review,,2025-04-03T18:13:37.242499,2025-08-01T21:44:37.242505
e4ef5337-6fb5-4773-ba40-de871eb342a5,morgan.white@newprovider.com,NP,Morgan,White,Pediatrics,Seeking to join as a Endocrinology specialist,https://example.com/applications/0b60fcc5-fa33-4ce6-8498-4a32f63c4805.jpg,"[""license_8127.pdf"", ""cv_8006.pdf""]",pending_approval,LIC678879,(863) 850-4972,admin_001,,31b56420-7080-4162-aa31-affd74507346,2025-05-21T02:57:37.242536,2025-08-01T23:56:37.242542
4c0c997b-3973-47aa-866e-cf217fd2bb2f,quinn.wilson@newprovider.com,NP,Quinn,Wilson,Dermatology,Seeking to join as a Rheumatology specialist,https://example.com/applications/3f3de068-166b-4a9e-bd60-eaf030b70b04.jpg,"[""license_5906.pdf"", ""cv_3407.pdf""]",inactive,LIC368972,(191) 991-1040,admin_001,Needs additional documentation,,2025-08-16T01:58:37.242573,2025-07-26T15:17:37.242579
3cf5ad6e-9c60-40ee-b995-e8931531e8f1,alex.wilson@newprovider.com,MD,Alex,Wilson,Neurology,Seeking to join as a Hematology specialist,https://example.com/applications/3686b2f8-bc0e-4dff-9968-cefaefae3453.jpg,"[""license_2653.pdf"", ""cv_1842.pdf""]",inactive,LIC998887,(515) 273-6419,admin_002,,fa623278-f93b-4127-8609-7ab665a66cdd,2025-05-18T02:21:37.242618,2025-07-29T04:13:37.242623
60c8e083-3b6e-489a-82e7-7cde45ac42f2,casey.moore@newprovider.com,MD,Casey,Moore,General Practice,Seeking to join as a Cardiology specialist,https://example.com/applications/8413e9f8-0a18-4916-b341-167ad3546699.jpg,"[""license_6725.pdf"", ""cv_2862.pdf""]",suspended,LIC159160,(973) 937-5375,admin_001,Under review,,2025-06-07T02:23:37.242656,2025-08-04T15:31:37.242661
aa08b500-72ae-4f5e-9513-b1a69699e4b9,avery.clark@newprovider.com,NP,Avery,Clark,Geriatrics,Seeking to join as a Cardiology specialist,https://example.com/applications/adc222b5-afc1-4409-ab69-feb1104a1410.jpg,"[""license_7172.pdf"", ""cv_4066.pdf""]",active,LIC674723,(690) 370-3526,admin_001,Approved,,2025-07-29T02:12:37.242707,2025-07-24T03:54:37.242731
96b3580c-80f2-489f-ba5a-ef2c8b814e4b,casey.clark@newprovider.com,PA,Casey,Clark,Geriatrics,Seeking to join as a Psychiatry specialist,https://example.com/applications/b8eac030-6c7a-4682-bbff-d003322e7e1c.jpg,"[""license_4612.pdf"", ""cv_3217.pdf""]",pending_approval,LIC131055,(923) 331-6674,admin_001,Under review,c426fe5e-4ae0-44b9-bbcb-451c14e4d807,2025-05-10T06:43:37.242796,2025-07-30T11:33:37.242801
dd32d505-bec8-419c-a489-77954bb42465,taylor.anderson@newprovider.com,Dr.,Taylor,Anderson,Cardiology,Seeking to join as a Urology specialist,https://example.com/applications/a8de2e48-1bd1-47c4-a534-0776aa673bd8.jpg,"[""license_3772.pdf"", ""cv_8047.pdf""]",active,LIC109428,(738) 777-9916,admin_001,,8fc06300-04cb-4184-9387-7282b4a7632e,2025-07-12T18:22:37.242828,2025-08-04T01:11:37.242832
55bf4f0a-1fed-49e6-ad0a-ac8847fff403,morgan.jackson@newprovider.com,PA,Morgan,Jackson,Gastroenterology,Seeking to join as a Cardiology specialist,https://example.com/applications/adf94312-a07f-4cc8-9ab7-8a94c731fcdb.jpg,"[""license_4829.pdf"", ""cv_7081.pdf""]",inactive,LIC938213,(248) 365-1698,admin_001,Needs additional documentation,,2025-06-24T08:53:37.242856,2025-07-18T07:34:37.242860
